user_name,pubtime,type,content,trans_num,comment_num,like_num,location,wb_type,,,,,,
壳大仙眉头一皱,2020年08月12日09:59,0,北京暴雨，今天这是打算涉水了，Melissa塑料鞋再不搭也要穿起来牛仔外套：ungrid连衣裙：Mila Owen#ootd##今天穿什么##上班穿搭大赛# ,,,,,原创,普通用户,,,,,
北京舞乐坊国际少儿舞蹈教育,2020年08月12日09:59,0,今天小乐的妈妈一直强调小乐出门带伞，现在小乐才知道，这大太阳没个伞还真不行。 ,,,7,,原创,普通用户,,,,,
-喵-滴-,2020年08月12日09:59,0,我一早上收到了无数个北京暴雨的推送消息……但是……现在是晴天敢问……雨呢？ ,,,,,原创,个人认证,,,,,
不负远行人,2020年08月12日09:59,0,背负着全北京人民和全国吃瓜人民的希望的暴雨哈哈哈哈哈哈哈哈 ,,,,,原创,,,,,,
精分大王张保密,2020年08月12日09:59,0,想象中今天的北京：随时可以拍摄依萍要钱、书桓寻妻，植树表白，二月红求药等名场面实际上今天的北京：蓝天白云，晴空万里，首都人民等暴雨 O抽奖详情 ,459,246,580,,原创,,,,,,
_GAIU,2020年08月12日09:59,0,@北京大暴雨 啥玩意啊搞快点 全市的人都在等你！ ,,,,,原创,普通用户,,,,,
醉仙歌丶丶,2020年08月12日09:59,0,【正在直播：严阵以待！气象部门预报显示，。今天，@人民日报 联动 @北京日报都视频 走进北京排水集团防汛指挥部，为您直播防汛“中枢大脑”如何指挥开展防汛准备和应对工作↓↓  .  ,,1,,,原创,,,,,,
金融八卦女,2020年08月12日09:59,0, 气氛都烘托到这个点了，暴雨溜粉了 ,24,15,58,,原创,个人认证,,,,,
BRTV北京您早,2020年08月12日09:59,0,【#北京#今年入汛以来最强降雨 重点时段在午后至夜间8月11日至13日，北方现大范围强降雨过程，遭入汛以来最强降雨。今天北京强降雨集中在午后到夜间。对此，气象部门也再次提醒，降雨对晚高峰影响较大，请注意防雷防雨。  ,,,,,原创,,,,,,
碧朗湾康复中心,2020年08月12日09:59,0,整个首都的人民都在等暴雨，就像初恋的少女等待男友，怕他不来，又怕他乱来 2北京·碧朗湾康复体能训练中心 ,,,,北京·碧朗湾康复体能训练中心,原创,普通用户,,,,,
蔡丸子,2020年08月12日09:59,0,O冰心玉洁：夏日花朵冰盏DIY北京暴雨蓝色预警，我的花园已经做好准备啦！可是现在还有太阳！ ,2,1,16,,原创,个人认证,,,,,
张富贵儿呀,2020年08月12日10:00,0,张云雷 在见不到你的日子里 生活是那么的平淡只有看你的照片你的视频以解相思之苦 看着看着怎么就那么那么稀罕呢 不知不觉露出姨母笑 怎么看都看不够……天热的时候操心你会不会热 变天的时候操心你会不会疼 你今天吃啥了 在干什么呢？ 但是今天 北京又变天了 说有暴雨……怎么那么多雨啊 隔三差五的下雨 感觉真的像一个啰里八嗦的老母亲在操心自己孩子的那种感觉 咦 我不是女友粉嘛 怎么在想麻麻粉的方向发展 不管是什么 磊磊 反正很爱你很爱你就对了 @小辫儿张云雷昨天 追剧追到天亮 我感觉我今天肯定会瞌睡死 ,,,,,原创,,,,,,
_韩什么奇,2020年08月12日10:23,0,别急，办理进京证呢 ,,6,2,,原创,,,,,,
5X老司机运营小妹,2020年08月12日10:23,0,#老司机的日常# 昨晚北京市气象局已发出了暴雨黄色预警信号，预计今日08时至13日08时，北京市将出现大雨到暴雨天气，12日将迎来北京市入汛以来最强降水。下图为北京63处易积水点地图，北京的朋友注意避开呀~（到现在也没见雨点啊）这图里缺了一处：公司楼下（望京），也是逢雨必积水 ,1,3,7,,原创,个人认证,,,,,
未知的不明生物,2020年08月12日10:23,0,听说北京今天暴雨，朋友们今天都在家办公了，而我就不一样了……… ,,,,,原创,普通用户,,,,,
千玺的猫TT,2020年08月12日10:23,0,拖鞋、短裤都已经准备好了，这个暴雨还来不来了 2北京·魏公村 ,,1,4,北京·魏公村,原创,普通用户,,,,,
中盾守夜人,2020年08月12日10:23,0, 连发多条暴雨预警，受强降雨影响，8月12日北京11家公园临时关闭夏天是暴雨常发生的季节，为有效预防汛期洪涝灾害，家中可常备的防汛物品有哪些呢？在这里小编给您推荐四种防汛物品，分别是哨子、救生衣、手电筒、收音机，您还知道哪些防汛物品呢？评论区见~ ,,,,,原创,,,,,,
葳晨_,2020年08月12日10:24,0,您怎么那么好看呐(??ω??)??哎一古～这小确幸来的叫人猝不及防的～还不确定北京的大暴雨是不是虚张声势但是居家SOHO的一天～没有早高峰～晨起溜达一圈回来还能遇到这么好看的您～简直妙啊！ ,,,1,,原创,,,,,,
一只条201708,2020年08月12日10:25,0,雨呢！说好北京大暴雨呢？ ,,,,,原创,,,,,,
科普中国,2020年08月12日10:25,0,【最新！降雨前沿已到达保定和沧州，邢台邯郸已大到暴雨 据@气象北京，目前降雨前沿已到达保定和沧州南部。截至9:50,,,,,,,,,,,
我就叫徐杨怡萱,2020年08月12日10:25,0, 氛围铺垫成这样儿了，赶紧吧 ,,,,,原创,普通用户,,,,,
游司家的兔尾巴,2020年08月12日10:25,0,北京暴雨社畜看到那么多推送的第一想法：公司淹了吧淹了吧最好断电断网一礼拜上不了班才好今天早上： ：（ ,,,,,原创,普通用户,,,,,
北京新闻广播,2020年08月12日10:25,0, 据北京市气象局最新消息，目前降雨前沿已到达保定和沧州南部。截至9时50分，河北邢台和邯郸已出现大雨到暴雨，局地大暴雨，最大降雨出现在邢台经济技术开发区王快站，133.5毫米。 ,,,1,,原创,,,,,,
我是鹿韭,2020年08月12日10:26,0,公司半夜紧急通知了居家办公，各个景区也都停业了。感觉全北京都从昨天开始等一场史无前例的大暴雨。暴雨此时内心os：你们这也太大张旗鼓了！我要是遂了你们愿我不是很没有排面？算了我躺一会儿吧！ ,,1,,,原创,普通用户,,,,,
一个猥琐的小丑,2020年08月12日10:26,0,正在酝酿中 2北京·马南里公园 ,,,,北京·马南里公园,原创,普通用户,,,,,
白庶的树苗笙,2020年08月12日10:26,0,这暴雨是在办进京证还是在测核酸检测啊？！我一觉起来看见一大晴天??所以这雨啥时候下啊 阴天睡觉舒服? ,,2,2,,原创,,,,,,
BabyLemon_柠檬,2020年08月12日10:26,0, 这发布的吓人 居家办公 公园景区关了好多是会有多大 ,,,,,原创,普通用户,,,,,
起早日记,2020年08月12日10:26,0,朋友圈玩笑北京暴雨的样子像极了当时在阳朔公园看着防洪水位标尺戏说哪里哪里会被淹的我们 哪里会想到没两天整座城市就被大水淹没，现场视频里的公园只能露出门楼，水位标尺也不见了踪影，很多人避之不及好在我们都躲过了借了张小天老湿和水位标尺的合影 ,,,,,原创,普通用户,,,,,
MrBlue的废话筐,2020年08月12日10:27,0, 个人预计降雨时间在12：00-13：00（由南向北时间推移）和19：00-23：00（由西南向东北推移），详情天气数据（气压图、风场）等可以看我之前发的微博 ,,3,3,,原创,普通用户,,,,,
口袋运营杨凯,2020年08月12日10:27,0,整个首都的人民都在 就像初恋的少女，等待她的男友，怕他不来，又怕他乱来...... ,,,2,,原创,个人认证,,,,,
ming明日何其多,2020年08月12日10:27,0,我已经快吓死了，能不能给个痛快。我希望别下，下的话，别太大，我害怕。 ,,,,,原创,个人认证,,,,,
每天胡说八道的柠檬精,2020年08月12日10:27,0,等了一上午了 还是大晴天 ,,,1,,原创,普通用户,,,,,
______youyuqi,2020年08月12日10:27,0,公园关门了航班取消了在家办公了路政蹲桥了井盖打开了今天的北京，不下雨都不行了，气氛已经烘托到这儿了。[呲牙] ,,,3,,原创,普通用户,,,,,
喝冰阔落的伍大皮蛋,2020年08月12日10:27,0,又双叒叕在家办公了雨到底下是不下 ,,,,,原创,普通用户,,,,,
你看-世界那么大,2020年08月12日10:27,0,雨已经到河北了，我们下午要在家办公了。 ,,,1,,原创,普通用户,,,,,
大喵子hao,2020年08月12日10:28,0,气氛到这了，不下也得下！ ,,,,,原创,普通用户,,,,,
出对儿3,2020年08月12日10:28,0,最后发现北京上空的其实不是乌云而是网抑云 ,,,1,,原创,,,,,,
朝阳小北漂,2020年08月12日10:29,0,窗户都关好了，就等雨了。 ,1,,,,原创,,,,,,
纹名秀美-纹纹,2020年08月12日10:29,0,今日预报有雨，小仙女们出门记得带伞?注意安全哦～ 2北京·三里屯SOHO ,,,,北京·三里屯SOHO,原创,普通用户,,,,,
可乐味话梅糖,2020年08月12日10:29,0,天气好好 还有大太阳 ,,,,,原创,普通用户,,,,,
弃放到门入从,2020年08月12日10:29,0, 雨下没呢？进京证办好了没呢？ ,,,,,原创,,,,,,
Jimnyr,2020年08月12日10:29,0,来公司蹭个午饭就准备开溜了。 ,,9,2,,原创,,,,,,
暮普川十,2020年08月12日10:29,0,我们这里下了个寂寞 ,,,1,,原创,普通用户,,,,,
小小军团2,2020年08月12日10:30,0,氛围都到这儿了，北京的雨还下吗不下回家晒衣服了 ,,5,6,,原创,,,,,,
树洞,2020年08月12日10:30,0,暴雨找不到北京了 ,325,15,554,,原创,,,,,,
小肥羊_的尾巴,2020年08月12日10:30,0,8:47正念叨着“我都等一晚上了，这暴雨下不下了还？”天一下子就黑了，雨哗哗下~现在北京还没下呢张家口也没下呢，是在慢慢往那边移吧 ,1,2,,,原创,,,,,,
北京朝阳,2020年08月12日10:30,0,#朝阳提示#【为什么预报中的雨总有出现在“局地”的？  “局地”在天气预报中并不是一个具体确定的地点，而是在一定程度上表达了预报的不确定性和可能达到的极端性。以目前的预报能力，往往只能提前预报局地强天气可能出现的范围，还不能提前预知其发生的准确位置，原因也是多方面的。首先，大气系统为非线性系统。其次，数值天气预报本身具有不确定性。“局地”不仅是预报文字中的高频词之一，也是气象学家和预报员一直努力攻克的方向，相信随着“局地”天气研究的深入和观测预报能力的不断提高，天气预报中的“局地”会变得越来越具体。（气象北京） ,1,,2,,原创,,,,,,
远山里的小卖部开张了,2020年08月12日10:30,0,这些热搜有1..好笑 ,,,3,,原创,普通用户,,,,,
LIFAair芬兰空净,2020年08月12日10:30,0, 气氛都烘托好了，暴雨却迟迟不来， ,,,1,,原创,,,,,,
妖妖切克闹漫画,2020年08月12日10:30,0,今天更新比较晚，为什么呢？今天更新相信大家都很熟悉，但是今天更新比较晚是怎么回事呢？下面就让小编带大家一起了解下吧。今天更新比较晚，其实就是今天更新比较晚。那为什么更新比较晚，相信大家都很好奇是怎么回事。大家可能会感到惊讶，今天更新怎么会晚呢？但事实就这样，小编也感到非常惊讶。好了，这就是小编给大家分享的为什么更新比较晚。希望大家看完这篇由小编精心整理的内容后，能有所了解，解决你的困惑。大家有什么想法呢？欢迎评论区告诉小编一起讨论哦 ,,15,11,,原创,,,,,,
胖哥汽车频道,2020年08月12日10:30,0, 说好的大暴雨呢？同事们雨衣，洞洞鞋都准备好了，要是不下可就尴尬了 ,2,18,17,,原创,,,,,,
爱玩儿的木十木,2020年08月12日10:30,0,想知道气象局现在紧张不？ 2北京 ,,3,2,北京,原创,普通用户,,,,,
是心动啊1234567,2020年08月12日10:30,0,由于北京这雨一直不下，经过气象局紧急研究后发现，天上的云是半夜聚集消散不了的网抑云。 ,,,,,原创,普通用户,,,,,
承德贴吧,2020年08月12日10:30,0,#天气实况#目前降雨前沿已到达保定和沧州南部。截至9:50,,,,,,,,,,,
摇滚猪猪包,2020年08月12日10:30,0, 嗯……现在外面还有大太阳呢 ,,,1,,原创,普通用户,,,,,
麦格时光,2020年08月12日10:30,0,北京暴雨怎么还没来？没来真相是...那四位神仙都不在家 （VIA@灵风印象 ） ,,,1,,原创,普通用户,,,,,
番茄小超人哦,2020年08月12日10:30,0,雨来不来不知道，反正已经居家办公了 ,,,,,原创,普通用户,,,,,
ming明日何其多,2020年08月12日10:30,0,现在买充气小船儿，救生衣，游泳圈，等等还来得及么 ,,2,1,,原创,,,,,,
整形医生蔡海亮,2020年08月12日10:30,0,好多天没发工作纪录了，今天就发一下昨天吧，大家今天都早点回家啊，不要被暴雨困在路上了。#北京整形#  ,,1,1,,原创,个人认证,,,,,
天马流星猪丶,2020年08月12日10:31,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈雨 你知道为了你 我取消了麦当劳计划结果十点半了你还没来这天晴空万里的我都要开始纠结要不要去吃了 ,,4,3,,原创,,,,,,
就叫王唯一,2020年08月12日10:31,0, 在家办公之电脑用不了，装修还太吵 sker～ ,,,,,原创,普通用户,,,,,
榴莲饭团·Dream,2020年08月12日10:31,0,目前艳阳高照，等待暴雨的来临。昨天各种尽量避免出门居家办公的短信一个接一个，景区全部关闭。 ,,2,1,,原创,个人认证,,,,,
月刊少女JK,2020年08月12日10:31,0,从未如此期待过一场暴雨??100%晴女?已经摆好了求晴姿势(暗戳戳盗二苏图?)   ,,10,11,,原创,个人认证,,,,,
两只瓦香鸡,2020年08月12日10:31,0, 还下吗哥？怕不是要明天集体上班再大雨封山 ,,,,,原创,,,,,,
